customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
14507,45.0,Female,West,Secondary,Self-Employed,536730.0697800794,260128.38840923648,Other,633.8506568610127,2,185,0.2819440437497529,2022-02-14,0
14508,56.0,Male,West,Graduate,Unemployed,423633.49833973823,151066.3632851879,Other,458.8205609752847,2,195,0.5662131520791295,2022-09-20,1
14509,28.0,Male,North,Secondary,Self-Employed,330264.4847322572,487986.2446156603,Car,587.8979933398655,1,174,0.1768994219794897,2022-02-25,1
14510,29.0,Male,South,Graduate,Self-Employed,941483.7932532697,191371.02513960548,Other,540.6707892307018,6,144,0.2866965000195264,2021-02-10,1
14511,57.0,Female,North,Graduate,Salaried,806683.962194056,383165.08512030024,Business,447.1226519343279,4,69,0.23340549336583136,2019-07-04,1
14512,,Female,South,Primary,Salaried,742163.4241613434,326858.8891823926,Car,665.68976358593,1,68,0.26619380519552605,2021-08-02,0
14513,52.0,Female,North,Graduate,Unemployed,493250.66781142715,329837.0063959848,Business,,1,147,0.2718513348640931,2019-01-21,1
14514,37.0,Female,East,Primary,Salaried,1108473.229194567,355950.10232542234,Other,563.8686924207185,2,42,0.6019873197563155,2018-01-20,1
14515,,Female,East,Graduate,Salaried,426387.9970335416,390447.4168169509,Other,621.9854643749961,1,188,0.4904900811956686,2023-05-18,1
14516,57.0,Male,South,Graduate,Salaried,505482.04287347407,495927.5301406507,Business,706.5682107534067,3,132,0.7898342871649982,2019-04-09,1
14517,39.0,Female,East,Primary,Self-Employed,1053238.5736162632,440000.6655692954,Education,619.8494663775307,5,87,0.6884933019503766,2022-05-23,1
14518,64.0,Male,North,Post-Graduate,Salaried,586897.7678701932,528906.6513690132,Other,636.3618268178964,2,173,0.4990830627994721,2023-03-19,1
14519,,Male,South,Secondary,Self-Employed,1034527.4277520506,140397.00424752358,Other,625.5283955059765,1,120,0.34593633718993055,2019-12-18,0
14520,27.0,Female,East,Post-Graduate,Salaried,,98789.22435318239,Car,710.1684552510122,3,47,0.765569882261857,2018-07-25,0
14521,48.0,Male,East,Primary,Salaried,471305.50359605317,548576.1834506611,Business,648.3219628990308,0,64,0.16362932454170764,2022-03-25,1
14522,,Female,South,Post-Graduate,Unemployed,551047.7179995251,384373.28084806545,Other,617.4657788108884,2,167,0.6447999205236699,2022-11-07,1
14523,48.0,Male,East,Primary,Salaried,420798.61953171383,140397.76621770012,Business,602.5213618563371,3,35,0.19040262404160116,2019-02-02,0
14524,26.0,Female,East,Secondary,Salaried,773333.2214349578,258068.12258133214,Car,566.2478417218305,2,104,0.5262371311731199,2022-12-08,1
14525,,Female,South,Post-Graduate,Salaried,905722.2672775735,380553.40155154245,Business,709.7092901716685,1,51,0.8212915164348049,2019-05-21,0
14526,37.0,Other,East,Secondary,Salaried,,292942.20402856276,Business,706.610886401853,5,184,0.2904538992421075,2018-09-23,1
14527,36.0,Female,East,Primary,Salaried,670907.4164257259,391862.3831882506,Car,,1,156,0.1628241573924571,2021-05-07,0
14528,,Female,East,Graduate,Salaried,340191.3526154879,123808.79742803532,Other,743.790911472531,3,113,0.37159916282976957,2021-08-29,0
14529,51.0,Female,East,Graduate,Unemployed,,295474.89667864714,Business,651.07955241597,3,86,0.4826058865098254,2020-10-26,0
14530,23.0,Male,West,Graduate,Salaried,809974.221419208,317643.10971037217,Education,682.4566213565262,1,96,0.6798469800697066,2023-04-21,0
14531,41.0,Male,South,Primary,Salaried,669523.040140891,193995.2944905414,Other,593.0398602453048,2,89,0.12378653543675347,2021-07-16,1
14532,46.0,Female,West,Graduate,Salaried,,257502.5454741821,Car,769.9061992569526,6,162,0.2047062982159923,2019-07-25,1
14533,56.0,Other,West,Primary,Salaried,,230503.52131659555,Home,,1,134,0.4285872602930406,2020-03-25,0
14534,,Female,North,Post-Graduate,Salaried,372526.8094903082,133592.10412073613,Education,688.6618480695397,2,134,0.17601699182650776,2022-11-21,0
14535,57.0,Female,West,Graduate,Self-Employed,231420.5289291863,207384.179347042,Other,656.6754055929983,1,94,0.8647124519499468,2021-11-04,1
14536,42.0,Female,West,Graduate,Unemployed,525038.190625372,328645.5910316959,Car,658.4275470833677,3,27,0.5087910425230121,2021-02-17,1
14537,62.0,Male,North,Secondary,Salaried,384993.9040195531,153817.54319014744,Education,676.1023843122479,2,18,0.401546818946107,2020-02-11,0
14538,,Male,East,Post-Graduate,,473091.06306816055,198767.24123999698,Other,444.6400765332793,1,120,0.8837818517913939,2019-06-22,1
14539,62.0,Male,East,Graduate,Salaried,478012.2019645475,50000.0,Home,692.3882169222591,2,113,0.616875847337734,2019-06-28,0
14540,33.0,Male,West,Post-Graduate,Self-Employed,580493.6251824399,516044.54232089804,Other,578.8319836620662,0,26,0.5126583134143387,2020-08-09,1
14541,31.0,Female,North,Secondary,Salaried,564076.2205844563,438903.19646782207,Home,626.8549910077699,3,103,0.2929076261763662,2019-03-27,1
14542,36.0,Other,East,Graduate,Salaried,,480715.43465828046,Home,584.4120730591956,2,141,0.30246290881658366,2021-11-19,1
14543,28.0,Female,North,Graduate,Salaried,686974.3867428686,354159.9287231075,Business,733.0833665770398,0,64,0.3898138676927878,2020-06-04,0
14544,60.0,Male,South,Primary,Salaried,,344166.03516782244,Car,570.7771124768691,1,63,0.700580702190937,2019-03-18,1
14545,60.0,Male,South,Secondary,Self-Employed,840286.9144432072,268325.948643668,Business,620.5434536299446,3,165,0.7528039428597214,2023-01-18,0
14546,22.0,Male,South,Primary,Salaried,546547.4748035499,495039.1449549354,Home,585.0722210364447,1,114,0.2536596705029706,2021-03-26,1
14547,50.0,Female,South,Secondary,,871108.3939007644,303539.6103912081,Car,575.8093298943184,1,177,0.7539292731379893,2021-02-27,1
14548,50.0,Male,West,Secondary,Unemployed,561742.3095193855,50000.0,Car,576.9552161178743,3,18,0.36475058749050826,2021-06-12,1
14549,32.0,Male,South,Secondary,Salaried,685019.648089221,50000.0,Car,525.7328076118642,1,173,0.26023632705762445,2022-01-15,1
14550,30.0,Male,South,Graduate,Self-Employed,370716.26565721445,354516.4053663636,Education,593.6761393995589,1,145,0.25582605860299,2020-12-08,1
14551,64.0,Male,North,Graduate,Salaried,884020.0611237431,156061.18801825235,Other,669.2678882347026,3,199,0.4707443786244665,2019-01-04,0
14552,31.0,Female,East,Primary,Salaried,924999.4018695673,314607.2992186523,Home,558.8611919438279,4,131,0.7137044191987556,2019-02-09,1
14553,35.0,Male,North,Graduate,Salaried,1070828.92179615,413832.85722846305,Car,662.5691960159006,0,58,0.5565723961019685,2022-04-02,0
14554,36.0,Male,West,Post-Graduate,Salaried,464389.642216044,175567.8967661845,Education,702.9835629859938,2,79,0.47171758526370366,2021-02-06,0
14555,37.0,Male,South,Secondary,Salaried,732421.4089939455,255061.96466156607,Education,636.2049358609931,2,179,0.11441309581065982,2019-12-18,0
14556,46.0,Male,East,Primary,Self-Employed,,260514.1523496597,Home,530.9494841252342,0,11,0.5508490487458949,2021-01-24,1
14557,22.0,Female,East,Graduate,Self-Employed,128191.54336916562,170009.2766116881,Business,474.0838218570961,2,168,0.6397647999886024,2022-03-03,1
14558,32.0,Female,South,Graduate,Self-Employed,740858.9050299631,85628.35942361687,Education,730.9404863509452,3,85,0.17845699384534042,2020-06-17,0
14559,46.0,Male,South,Graduate,Self-Employed,,136139.41699449567,Home,804.3168547352236,0,28,0.8649416867039654,2022-04-27,0
14560,43.0,Female,West,Graduate,Unemployed,278727.4882302019,75954.39411017293,Education,790.992700666238,3,130,0.17323314272559012,2022-09-08,0
14561,38.0,Male,West,Primary,,644782.650446069,273342.5066111381,Home,680.1324392721917,0,110,0.6525413013274006,2021-02-13,0
14562,52.0,Female,South,Graduate,Self-Employed,833410.2127169162,271312.32686142623,Car,681.01270562733,2,110,0.5196438722482765,2018-12-17,0
14563,58.0,Male,South,Secondary,Salaried,615774.6964535312,220970.3955263669,Business,628.1666964438773,1,74,0.8073513120582226,2019-11-02,0
14564,23.0,Male,South,Secondary,Self-Employed,907119.3509157611,86988.19692336908,Education,,2,197,0.43127508764100175,2022-07-20,0
14565,58.0,Female,South,Primary,Self-Employed,434810.9783962893,465800.49195419694,Education,577.2170358519487,1,71,0.5068345252590105,2019-01-20,1
14566,23.0,Female,East,Secondary,Salaried,870685.918255505,206609.1747098206,Education,565.372076850243,1,197,0.5423389212549051,2018-12-14,1
14567,50.0,Female,West,Graduate,Salaried,504057.3043323981,684991.663588265,Other,462.7814426133905,3,107,0.7998775669287775,2022-06-11,1
14568,21.0,Male,South,Graduate,Unemployed,907541.3993104917,429776.0976540699,Other,719.9923860788231,0,25,0.7397179113065445,2022-07-10,0
14569,50.0,Male,South,Post-Graduate,Salaried,282202.28627788764,50000.0,Car,705.0737662107898,3,114,0.3240877694359837,2019-05-18,0
14570,52.0,Other,East,Primary,Salaried,657683.8659432626,485165.24602976895,Education,612.0924188005977,2,144,0.864204663996598,2022-05-24,1
14571,48.0,Male,North,Post-Graduate,Salaried,657154.9715559563,194632.57544089796,Business,775.6459354187423,1,86,0.7024562398599825,2019-05-28,0
14572,41.0,Male,South,Graduate,Salaried,719278.9763057588,160960.78581437687,Other,,2,149,0.10963558697478987,2020-04-27,0
14573,33.0,Male,East,Secondary,,512145.0244748092,259191.0792565975,Home,501.11621415210146,4,101,0.24699649792361847,2018-07-22,1
14574,47.0,Male,East,Post-Graduate,Salaried,707919.1315504725,470069.719478888,Home,706.6995106947894,1,142,0.7846449247788649,2018-02-05,1
14575,56.0,Male,North,Graduate,Salaried,550428.1265703015,378507.40002669755,Home,647.864220039843,3,101,0.6166906758817444,2022-06-25,1
14576,27.0,Female,West,Secondary,Self-Employed,468354.32495636615,327370.9999470037,Car,811.0184657969913,1,56,0.3065032025762585,2023-02-15,1
14577,42.0,Male,West,Post-Graduate,Salaried,953523.1841847985,176717.30593932176,Education,598.022895263723,2,20,0.23713771734702568,2019-11-30,1
14578,30.0,Female,West,Graduate,Salaried,619508.1351423974,441468.232327412,Education,756.206201772494,1,171,0.21740154228449438,2019-07-27,1
14579,59.0,Male,South,Graduate,Salaried,221542.15931046335,152390.95333904133,Other,718.8803804575036,2,60,0.3544843576951614,2018-11-28,1
14580,,Male,West,Post-Graduate,Salaried,431742.4878318375,456433.21728450933,Home,765.28529724998,0,14,0.8188240297283698,2022-10-24,1
14581,35.0,Female,South,Secondary,Unemployed,962871.8234575598,349971.6706519221,Car,577.5570655909555,2,57,0.38163706732178215,2020-01-18,1
14582,24.0,Female,South,Graduate,Self-Employed,372848.21136098704,210644.72144430803,Business,611.4364429343518,1,40,0.6285604516751071,2021-07-07,0
14583,52.0,Female,East,Graduate,Salaried,735211.2181921896,618827.6187950196,Education,702.7458601108397,3,177,0.1892525209927703,2018-04-29,1
14584,,Female,West,Secondary,Salaried,426364.4952464029,436808.2864115281,Education,763.1483106031266,0,144,0.5251196544051808,2021-08-21,1
14585,,Male,West,Primary,Self-Employed,240448.8340687197,383795.1995351262,Car,672.1837911116295,0,108,0.3742995414036593,2023-01-07,1
14586,44.0,Female,West,Graduate,Salaried,720113.7216529507,315500.6333200495,Other,460.1365202043162,1,94,0.22841682375349903,2022-11-01,1
14587,40.0,Female,South,Primary,Salaried,517853.52303351014,128437.96719046112,Car,768.6110867721911,0,49,0.7382229912112347,2021-04-26,0
14588,57.0,Male,South,Graduate,Salaried,997132.1086741881,305672.71627767594,Other,779.5810821423494,1,151,0.7524316319905044,2021-05-08,0
14589,40.0,Female,West,Post-Graduate,Unemployed,881385.972152807,540633.8680862122,Education,595.082506086293,2,19,0.3450168824801537,2021-05-08,1
14590,32.0,Female,South,Secondary,Salaried,,93366.7189242644,Other,735.0804191371581,1,91,0.6230127969570562,2023-03-28,0
14591,53.0,Male,South,Primary,Salaried,,385092.38984369766,Other,699.2096544597755,0,58,0.41525780476364194,2020-02-28,0
14592,48.0,Male,North,Secondary,Salaried,772378.0749798178,509145.9911296326,Other,560.8630158837526,1,154,0.13558093691442466,2018-02-09,1
14593,28.0,Male,North,Graduate,,258548.94005812233,516649.1319074937,Other,738.8322039583807,1,129,0.442222023848976,2020-08-25,1
14594,21.0,Female,West,Post-Graduate,Salaried,541511.4064515224,164986.84912207007,Home,645.6927697662238,1,188,0.5606885806229664,2020-05-10,0
14595,57.0,Male,West,Graduate,Salaried,767718.5277670787,218264.4182534453,Home,,2,199,0.339229396805757,2020-04-26,1
14596,42.0,Male,North,Primary,Unemployed,527398.6400912838,315138.4145605781,Home,739.8430812245106,0,167,0.8591165716167829,2022-06-02,0
14597,26.0,Male,South,Graduate,Salaried,592500.4212619134,368077.0340928199,Home,850.0,3,64,0.5464345746727525,2022-06-26,1
14598,41.0,Female,South,Graduate,Salaried,781152.9275237832,492258.9429780487,Car,419.6747689928886,0,43,0.39717579102031075,2022-01-21,1
14599,52.0,Female,East,Secondary,Salaried,864014.2558462119,269829.38750357175,Business,680.581715032381,1,42,0.6880160679261286,2022-10-21,0
14600,55.0,Female,West,Graduate,Self-Employed,,441845.69818546204,Other,676.6352215869676,2,142,0.3727361947970861,2021-04-06,1
14601,35.0,Male,West,Secondary,Salaried,767510.2522824701,50000.0,Car,534.5843463788882,3,113,0.11976492681707605,2018-09-02,1
14602,25.0,Female,West,Graduate,Salaried,741240.3056089528,260101.589388659,Home,752.6347390525261,3,51,0.10660859555534802,2023-05-01,0
14603,,Female,East,Secondary,,352782.8566659363,441703.383497632,Other,,1,140,0.3415756981265712,2018-06-19,1
14604,45.0,Female,East,Secondary,,498379.18327137816,425024.6004126886,Business,658.4444402512772,1,175,0.22478723883388999,2023-03-11,1
14605,60.0,Male,South,Post-Graduate,Unemployed,637421.2899691865,156261.2336965595,Other,575.1458327558208,1,22,0.38197059854664706,2021-06-27,1
14606,49.0,Male,North,Graduate,Salaried,947487.0735089264,453975.42467297165,Education,547.4190598222748,3,145,0.7157285258939158,2020-06-12,1
14607,27.0,Female,North,Secondary,Salaried,496311.9473160606,86969.78678394979,Education,,2,70,0.34724044429865764,2019-04-28,0
14608,60.0,Male,North,Post-Graduate,Salaried,704413.7389618435,479466.76301592734,Car,578.8293219487892,1,167,0.5477178846859174,2019-02-24,1
14609,,Female,South,Graduate,,892191.616219156,269349.98040678457,Business,778.0480699287139,1,59,0.8357165240787441,2019-10-13,0
14610,58.0,Female,North,Secondary,,1063670.1941389488,232300.095763895,Car,652.1852371202691,3,78,0.6586342878155509,2018-03-18,0
14611,38.0,Female,East,Graduate,,656706.9605529587,255290.37009907386,Other,736.0248538644873,2,47,0.5494065175127648,2018-02-04,0
14612,22.0,Female,East,Post-Graduate,Salaried,100000.0,356856.0009215516,Business,729.8306931992493,3,196,0.793644587139719,2022-03-05,1
14613,28.0,Female,West,Graduate,Unemployed,830853.8158202125,612055.9943415237,Car,768.8926241537494,2,104,0.364515148468157,2023-02-20,1
14614,31.0,Male,North,Secondary,Self-Employed,652767.6256328757,482715.1884227997,Other,620.9319790315782,2,11,0.25827579777516696,2018-10-20,1
14615,53.0,Male,East,Graduate,Salaried,388771.06283309706,127924.01569620825,Home,637.8234783439608,3,66,0.6977355976437758,2022-02-24,0
14616,58.0,Male,West,Graduate,Salaried,777765.8927808881,143803.97410074662,Other,561.2172192591898,1,16,0.14703508816061897,2018-05-20,1
14617,47.0,Female,North,Graduate,Salaried,1066332.8438747658,50000.0,Car,,5,147,0.4393459236481625,2021-12-28,1
14618,40.0,Male,North,Primary,Self-Employed,652247.3147218451,346330.15115525806,Business,570.0676257872019,1,38,0.32966119925790693,2023-04-29,1
14619,32.0,Male,East,Graduate,Self-Employed,194547.05325722415,274569.1887049279,Business,763.5804867452799,2,171,0.8770600020929498,2020-09-14,1
14620,63.0,Female,West,Primary,Salaried,961023.0244351269,394106.3688741975,Home,558.3544407328363,6,107,0.4016765044419287,2020-04-10,1
14621,51.0,Female,West,Graduate,Salaried,605661.109148716,224850.90056391642,Car,606.4408815623631,1,182,0.6307433017630454,2019-01-10,0
14622,47.0,Other,East,Post-Graduate,Salaried,778137.1577975381,240526.40183324154,Home,704.4957897889853,3,136,0.3147876779723767,2022-07-02,0
14623,52.0,Female,East,Primary,Salaried,615503.0743562585,82185.6648000601,Education,700.4626645596036,1,109,0.8865380486501092,2019-05-19,0
14624,30.0,Female,East,Secondary,Self-Employed,714042.1567131459,465502.48084908735,Other,,7,80,0.2443133627057229,2019-04-11,1
14625,23.0,Female,North,Graduate,Salaried,766420.7629765653,209706.85164569633,Education,589.9576610786726,2,195,0.8253622284836613,2021-07-13,1
14626,47.0,Other,East,Graduate,,801737.3399705399,174658.16130087405,Education,619.2013720498423,3,87,0.45629729720516554,2023-01-24,0
14627,55.0,Female,East,Secondary,Salaried,636665.4730046502,444985.725426288,Home,633.1824353262374,2,93,0.4418204353906823,2018-04-13,1
14628,51.0,Female,South,Graduate,Salaried,409855.8579051245,78640.53748989923,Home,669.7065476722073,4,42,0.6610377850431707,2022-03-19,1
14629,35.0,Female,East,Post-Graduate,Salaried,648420.0877720418,382454.187293347,Other,725.4778762081719,1,104,0.17465400648932797,2019-12-10,0
14630,36.0,Female,East,Graduate,Self-Employed,797134.3087548336,184779.0434375977,Home,,5,106,0.5373538148497733,2023-01-21,1
14631,33.0,Male,North,Graduate,,411598.4641965976,282611.65532239206,Home,659.3530131921268,3,99,0.2759765255118232,2023-04-16,1
14632,55.0,Male,West,Secondary,,323337.8705642795,50000.0,Home,571.4835219807104,2,135,0.22569735090267945,2023-06-21,1
14633,31.0,Male,North,Post-Graduate,Self-Employed,933256.9496742003,386627.8754484987,Home,800.1409620944456,1,188,0.8019796152534986,2018-10-28,0
14634,,Male,South,Secondary,Self-Employed,1022895.3680612431,607504.3901529994,Home,691.1752039702307,4,175,0.8978294291111671,2022-09-01,1
14635,31.0,Male,East,Secondary,Salaried,609592.9919034323,110548.69184448966,Education,621.4962919950317,2,21,0.8769574860264341,2021-10-07,0
14636,50.0,Male,East,Secondary,Salaried,750304.963379522,473250.1566447745,Education,772.9226107683962,2,197,0.7569290560412978,2022-09-02,1
14637,55.0,Male,East,Graduate,Salaried,693945.2822151079,292904.00310065656,Other,687.046106120077,4,29,0.835976507370824,2022-04-18,1
14638,42.0,Female,East,Post-Graduate,Salaried,100000.0,380190.60877240653,Business,671.9947441879916,1,75,0.839370034134437,2020-04-17,1
14639,58.0,Female,East,Primary,Self-Employed,651681.7117830272,122994.67280672249,Other,650.4784719911771,3,27,0.24108916776479142,2019-04-23,0
14640,51.0,Male,East,Graduate,Salaried,966493.2465763299,145197.61863966743,Car,751.6001022563926,2,179,0.1685587737913127,2022-03-22,0
14641,34.0,Female,South,Graduate,Unemployed,306406.24507852853,313118.9207727459,Other,811.3115191931603,0,128,0.20142847625748211,2019-04-24,1
14642,44.0,Female,East,Graduate,Self-Employed,283540.6026017868,267537.0241551964,Other,,1,15,0.2300835083016149,2023-04-06,1
14643,52.0,Female,East,Graduate,Salaried,417412.79643804074,322360.4611633356,Home,653.2458968698664,3,75,0.7579575887119666,2021-03-23,1
14644,,Female,East,Primary,Self-Employed,481466.1095742111,80456.86808351305,Home,783.9431296491421,2,78,0.8530198864170381,2018-02-17,0
14645,52.0,Male,South,Primary,Salaried,766785.64248201,391563.56343280454,Home,623.9329866639187,3,136,0.38147105099991174,2022-10-26,0
14646,35.0,Male,East,Post-Graduate,Salaried,930160.1011220029,358253.5676383845,Business,,4,134,0.12749092827161246,2023-01-23,1
14647,63.0,Male,South,Secondary,Self-Employed,924295.1811308102,465885.3835244244,Home,730.9862451999647,1,111,0.34598415771052693,2020-12-28,0
14648,55.0,Male,North,Secondary,Salaried,763486.8172637444,347476.9616371857,Car,794.0508202316395,5,131,0.6649108382995248,2021-04-12,1
14649,23.0,Female,East,Graduate,Salaried,202228.37834044872,638354.3084368298,Education,649.969917718138,1,159,0.8543238760368383,2021-12-26,1
14650,,Male,West,Post-Graduate,Self-Employed,,601136.0075276182,Car,814.8364738670036,2,159,0.4597551987100549,2019-07-07,1
14651,25.0,Male,South,Graduate,Self-Employed,,302582.23956794513,Business,504.95694044587765,2,74,0.3688538245079416,2018-04-17,1
14652,41.0,Male,North,Secondary,Salaried,203253.24993381533,296657.34966473334,Home,640.7643388567378,2,186,0.6225786992442243,2022-04-01,1
14653,30.0,Male,South,Secondary,Salaried,738838.7320131247,175489.03718254637,Other,564.6755771341816,2,86,0.26890138326066104,2021-04-18,1
14654,39.0,Female,South,Graduate,Salaried,,96609.62287833999,Education,562.7295559226526,4,149,0.7126512041742338,2020-02-19,1
14655,45.0,Female,North,Primary,Self-Employed,484134.77837655746,265822.2676914404,Business,646.8338289061948,0,150,0.4312267812624976,2018-09-28,0
14656,24.0,Male,East,Secondary,Salaried,100000.0,203410.4474409934,Car,822.2754474497008,1,124,0.8818171159907084,2018-08-01,1
14657,49.0,Male,East,Secondary,Unemployed,650445.4440817448,182186.74374272279,Home,,1,132,0.847295035168467,2018-12-23,0
14658,39.0,Male,South,Graduate,Self-Employed,727964.1970676681,352708.097870719,Business,789.5316633285129,7,199,0.6322950213499393,2022-04-06,1
14659,63.0,Male,North,Secondary,Self-Employed,460973.3098057492,63610.18484600526,Business,694.4673762070787,1,68,0.6183851093483218,2023-04-29,0
14660,22.0,Female,East,Secondary,Unemployed,327016.1348579665,122624.65654733693,Other,621.2646412986147,2,132,0.19852028877656666,2019-12-22,0
14661,30.0,Male,South,Primary,Unemployed,673333.8143258219,50000.0,Other,683.5225010538284,3,148,0.3247562456228581,2020-08-25,0
14662,63.0,Female,West,Primary,Salaried,236933.41183854645,97119.17857247667,Other,508.4078955278427,2,123,0.7895434733301393,2020-07-14,1
14663,45.0,Female,North,Secondary,Salaried,754215.108770022,209416.4725492401,Car,804.5059217936034,3,91,0.3903871643321567,2022-12-30,0
14664,40.0,Male,West,Graduate,Self-Employed,863960.72763753,421211.60153911065,Other,471.61922038187635,3,10,0.43930082266953774,2020-08-19,1
14665,39.0,Male,West,Graduate,,109965.26390042348,589919.7669841594,Business,637.2035287657807,0,77,0.7718584567270785,2022-12-30,1
14666,43.0,Other,South,Secondary,Self-Employed,467965.80577513465,50000.0,Business,649.9450782420981,3,18,0.4415406408243453,2022-11-15,0
14667,44.0,Female,North,Secondary,Salaried,587807.8449511247,431565.622022607,Business,734.696556034025,4,12,0.7800093355883967,2021-03-25,1
14668,31.0,Female,East,Secondary,Self-Employed,595150.0208601519,155505.33639392612,Education,693.9340828080054,4,18,0.1555432156830282,2021-01-18,1
14669,,Female,East,Secondary,,380251.74752012675,324502.018852014,Education,700.5577521148718,3,91,0.6528602040647639,2020-03-19,1
14670,48.0,Female,South,Primary,Unemployed,265934.4836476951,386518.62302657333,Car,414.9960148920569,2,78,0.1504074414683827,2023-04-05,1
14671,25.0,Male,East,Primary,Salaried,484965.0278865616,510827.88708024134,Other,633.2447840566184,1,31,0.7320099840530377,2020-12-22,1
14672,25.0,Female,East,Secondary,Unemployed,761029.5293311836,659388.6589908673,Business,586.6348012934013,1,110,0.5417744210391944,2021-12-13,1
14673,41.0,Male,West,Post-Graduate,Salaried,742619.5098537756,456394.25166076026,Other,664.9237729636859,3,127,0.544698017746179,2021-12-26,1
14674,32.0,Female,West,Secondary,Unemployed,745675.4610848901,228751.69720609015,Business,636.8017182665607,1,160,0.4013506651916594,2019-05-06,0
14675,24.0,Other,North,Post-Graduate,Salaried,912747.4568643235,69216.9566881074,Education,672.1396907001478,5,89,0.8226690476502424,2020-11-28,1
14676,62.0,Female,West,Secondary,Self-Employed,338164.8482100207,334859.371224229,Business,530.7351441395903,0,142,0.5072759598454163,2018-05-28,1
14677,40.0,Male,East,Secondary,,505505.8750197139,396881.89203433524,Car,660.1709456392999,3,48,0.30834971271554973,2023-02-12,1
14678,,Male,North,Graduate,Self-Employed,553790.7805545082,126776.32426480163,Home,824.9674702357744,0,12,0.7593038963207674,2019-04-24,0
14679,45.0,Female,North,Primary,Self-Employed,100000.0,416361.31277373445,Business,,2,35,0.8585067311185729,2018-06-15,1
14680,34.0,Female,South,Primary,Salaried,,235816.37689794577,Car,785.0338519530537,4,17,0.29383291642970055,2018-01-23,1
14681,31.0,Female,West,Post-Graduate,Salaried,592583.3565909286,130428.5538205003,Education,467.0299279155899,0,61,0.5842115553908539,2020-06-26,1
14682,52.0,Other,North,Graduate,Self-Employed,315911.2377773366,320524.433205735,Education,621.0325917906605,1,143,0.5708574315102848,2021-07-09,1
14683,31.0,Female,East,Primary,Salaried,817823.2268978298,164609.88003305605,Home,600.0742931448657,1,135,0.5876961169547594,2019-12-29,0
14684,38.0,Male,North,Primary,Self-Employed,802025.924060171,126570.46128534473,Other,665.3218489414696,4,164,0.5513870029168072,2021-01-26,1
14685,47.0,Male,North,Post-Graduate,,699957.2070178748,343058.36964046647,Other,782.6504123250251,0,130,0.18014186577596486,2022-02-13,0
14686,,Male,South,Post-Graduate,Salaried,172792.65177571867,362297.69186997367,Business,645.3882394254861,1,159,0.4299892784963524,2019-06-03,1
14687,43.0,Female,East,Secondary,Salaried,356747.8221892938,245199.96331490457,Education,558.0765124525251,2,65,0.8885725385145823,2023-01-17,1
14688,,Female,East,Primary,Salaried,676008.8713245204,341205.55549337197,Car,766.1487008353303,3,52,0.170562972940618,2018-09-27,0
14689,41.0,Female,West,Graduate,Salaried,465761.0217330927,471248.65110189444,Home,687.1667294624724,1,36,0.6357078783926766,2022-10-30,1
14690,64.0,Male,East,Secondary,Unemployed,542293.104683083,424824.2826533542,Other,727.1860613143436,3,54,0.8154394420659785,2018-01-16,1
14691,,Male,North,Secondary,Self-Employed,324711.93115447287,176080.68993137032,Business,751.044764270752,1,55,0.26052617325866534,2022-11-09,0
14692,43.0,Male,East,Graduate,Salaried,647976.688893728,304191.4768646001,Business,616.0936331508304,6,122,0.7419356720657923,2022-08-14,1
14693,61.0,Female,East,Secondary,,976197.6458920649,195151.47047854564,Education,531.8779532586348,3,42,0.2934197551697153,2021-07-21,1
14694,45.0,Male,North,Graduate,Self-Employed,680934.6661818621,89937.11720109353,Car,671.7086561493328,2,136,0.1243031337621141,2018-08-09,0
14695,61.0,Male,South,Post-Graduate,Salaried,842811.3594027064,396402.00740210665,Car,615.6307133751657,2,104,0.5169057407695258,2023-04-11,0
14696,,Male,West,Graduate,Salaried,819403.2509626354,450402.8076897416,Other,657.3410329679573,3,37,0.6686989597762649,2022-05-23,0
14697,42.0,Female,West,Secondary,Salaried,510452.3748632409,228884.0440565021,Business,791.6959390643824,1,103,0.2575527456700762,2021-07-28,0
14698,39.0,Male,South,Secondary,Self-Employed,553609.6677162485,335223.31164299976,Education,669.9566935070509,1,107,0.15634380694398597,2019-06-29,1
14699,21.0,Female,North,Secondary,Salaried,,532076.9793691388,Car,833.9945115980811,2,118,0.542766539082599,2019-07-17,0
14700,27.0,Female,West,Secondary,Salaried,783134.7588304079,453748.56427357846,Business,679.4586948770796,0,90,0.2181771349724172,2022-12-20,0
14701,24.0,Female,South,Secondary,Unemployed,840217.6634120923,212053.80092180095,Car,621.3974574490416,0,188,0.24745217305593306,2020-03-28,0
14702,21.0,Female,South,Secondary,Salaried,641650.8369096366,288053.7035776716,Home,523.9516948003727,2,44,0.6627648240464432,2022-08-12,1
14703,35.0,Male,South,Primary,Self-Employed,502010.9291720493,193784.2646327425,Car,672.4075019345668,2,173,0.5896855998702947,2020-09-25,0
14704,60.0,Male,West,Primary,Salaried,532437.7607501793,334379.08659391326,Car,558.3804465152937,1,15,0.8575783896754184,2019-07-29,1
14705,32.0,Female,West,Secondary,Salaried,944320.0726356066,306070.0738446453,Business,703.3704765215233,0,195,0.35873264396938975,2023-04-25,0
14706,42.0,Female,West,Graduate,Salaried,599797.4438196729,127067.26016106101,Car,638.6718286077248,2,137,0.2715123596083081,2018-05-02,0
